Metrics;load point;node; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Rx Utilization Per Node;1;4; ;97.55577326801959;98.93524942517244;99.02142357292813;98.49835049485155;98.54928521443567;99.09457162851145;99.6146755973208;99.8186044186744;98.03994801559533;98.81761471558532
Rx Utilization Per Node;1;5; ;98.13166050184944;101.96587023892832;100.27908627411776;98.86442067379787;99.70572828151555;98.60568829351195;100.3072178346496;98.92453264020794;100.26710986703989;98.62292312306307
Rx Utilization Per Node;1;6; ;98.48477456762971;98.99648105568329;99.11418574427671;99.32053383984804;98.13263021093672;99.3333799860042;97.096311106668;96.66020193941817;97.13914825552334;98.18369489153254
Rx Utilization Per Node;2;1; ;122.98668399480155;126.6813256023193;126.62806158152554;126.89838048585425;123.52097370788763;124.00345896231131;123.95905228431471;123.53987803658903;126.81052684194742;124.4073577926622
Rx Utilization Per Node;2;2; ;187.0522343297011;184.43390982705188;185.68357492752173;182.01258622413275;183.8779866040188;186.29381185644306;185.42767169849046;185.3779566130161;184.11956413076078;185.2038388483455
Rx Utilization Per Node;2;3; ;126.83252024392682;122.98225532340298;123.99493152054384;124.8001099670099;125.56812956113166;125.32140357892632;126.97211836449065;124.81063680895731;124.71413575927222;124.96974907527742
Rx Utilization Per Node;2;4; ;162.83561931420573;162.81181645506348;162.99874037788663;161.4218234529641;162.40629811056684;163.1300209937019;162.03777866640007;163.95106468059583;164.95838248525442;157.93564930520844
Rx Utilization Per Node;2;5; ;180.0999100269919;180.7592922123363;179.86811956413075;181.36874937518743;183.04317704688594;180.11291612516246;181.19494151754475;177.7341397580726;177.29781065680297;182.719044286714
Rx Utilization Per Node;2;6; ;162.4447265820254;160.1413076077177;161.10178946316105;161.07998600419873;164.24008797360793;166.5218134559632;162.72822153353994;165.32093371988404;161.46076177146855;163.88298510446867
Rx Utilization Per Node;3;1; ;147.30713785864242;149.33641907427773;150.01365590322902;147.86066180145957;151.32750174947515;142.4594121763471;147.53189043287014;146.67963610916726;149.11424572628212;148.01329601119664
Rx Utilization Per Node;3;2; ;245.33111066679996;243.91704488653403;244.07181845446365;243.4371688493452;244.66231130660802;247.2333699890033;246.50968709387183;247.3039288213536;242.74555633310007;240.62046386084174
Rx Utilization Per Node;3;3; ;150.7735379386184;149.16119164250725;149.05357392782165;147.25708287513746;147.41338598420475;145.07225832250325;150.06010196940917;149.7743277016895;148.06458062581225;145.37121863440967
Rx Utilization Per Node;3;4; ;219.5893931820454;217.65113465960212;218.44176746975907;215.85882235329402;216.02155353393982;215.26465060481854;217.5035289413176;217.62922123362992;218.01067679696092;217.1373387983605
Rx Utilization Per Node;3;5; ;229.99842047385783;229.33121063680895;231.29299210236928;233.6704788563431;230.35745276417074;233.90925722283316;231.71211636509048;232.25457362791164;235.66032190342898;229.83969809057282
Rx Utilization Per Node;3;6; ;217.09664100769768;216.9292712186344;218.9182045386384;213.83215035489354;219.22140357892633;217.85437368789363;216.59435169449165;218.4327901629511;213.01582525242426;218.96929921023693
Rx Utilization Per Node;4;1; ;177.31747475757274;177.88059582125362;176.0448565430371;179.7895031490553;179.5401379586124;169.87333799860042;175.33250024992503;172.63069079276218;175.44581625512348;175.68395481355594
Rx Utilization Per Node;4;2; ;282.62452264320706;281.47554733579926;281.813655903229;280.42733180045985;281.66933919824055;282.64700589823053;282.18666400079974;279.3960611816455;276.7723083075077;283.2635509347196
Rx Utilization Per Node;4;3; ;171.88738378486454;171.57152854143757;178.20289913026093;176.38432470258923;175.80880735779266;177.88726382085375;174.61191642507248;176.29426172148356;176.41206638008597;173.92083374987504
Rx Utilization Per Node;4;4; ;241.1222633210037;239.33872838148557;237.9959912026392;240.60830750774767;239.940677796661;236.91971408577427;235.65369389183246;237.12754173747877;239.7551234629611;240.20672798160552
Rx Utilization Per Node;4;5; ;271.3010096970909;274.6102569229231;272.6356193142057;272.93115065480356;270.74241727481757;270.2816954913526;269.8556033190043;273.32759172248325;269.57488753373985;273.55733280015994
Rx Utilization Per Node;4;6; ;236.32399280215935;239.1294211736479;238.18639408177546;239.43317004898532;240.57945616315106;242.09010296910927;240.34737578726381;235.33500949715085;240.023133060082;239.89394181745476


Max Tx Utilization Per Node;1;1; ;128;125;135;123;124;124;122;125;125;125
Max Tx Utilization Per Node;1;2; ;132;130;130;141;142;132;133;141;130;141
Max Tx Utilization Per Node;1;3; ;127;126;127;123;128;134;125;132;126;125
Max Tx Utilization Per Node;1;4; ;126;132;134;131;126;122;126;133;130;128
Max Tx Utilization Per Node;1;5; ;129;136;137;141;134;130;136;131;132;130
Max Tx Utilization Per Node;1;6; ;129;132;129;135;123;134;133;129;135;136
Max Tx Utilization Per Node;2;1; ;149;153;155;153;146;150;157;153;162;151
Max Tx Utilization Per Node;2;2; ;221;220;215;217;213;218;227;223;221;222
Max Tx Utilization Per Node;2;3; ;151;153;161;155;148;154;156;160;149;146
Max Tx Utilization Per Node;2;4; ;199;199;204;199;210;211;200;209;207;190
Max Tx Utilization Per Node;2;5; ;223;212;222;220;222;217;224;215;221;214
Max Tx Utilization Per Node;2;6; ;201;205;197;193;201;204;202;204;191;202
Max Tx Utilization Per Node;3;1; ;170;180;176;182;182;168;179;172;180;176
Max Tx Utilization Per Node;3;2; ;283;277;273;281;272;278;278;283;274;282
Max Tx Utilization Per Node;3;3; ;183;186;179;176;192;181;177;180;173;167
Max Tx Utilization Per Node;3;4; ;247;251;248;251;247;246;251;251;245;249
Max Tx Utilization Per Node;3;5; ;264;272;266;271;274;276;271;265;278;262
Max Tx Utilization Per Node;3;6; ;250;250;250;258;254;252;249;249;258;254
Max Tx Utilization Per Node;4;1; ;210;202;208;212;206;199;204;202;205;216
Max Tx Utilization Per Node;4;2; ;310;314;323;309;314;315;308;307;306;316
Max Tx Utilization Per Node;4;3; ;203;203;212;205;203;203;220;212;203;204
Max Tx Utilization Per Node;4;4; ;265;266;262;264;266;263;265;260;263;266
Max Tx Utilization Per Node;4;5; ;297;317;312;300;308;313;308;308;312;308
Max Tx Utilization Per Node;4;6; ;264;264;264;265;266;266;264;265;266;266


Max Rx Utilization Per Node;1;1; ;129;127;123;126;123;130;130;122;132;127
Max Rx Utilization Per Node;1;2; ;130;136;132;130;132;134;133;137;131;129
Max Rx Utilization Per Node;1;3; ;127;130;132;129;129;128;124;123;131;124
Max Rx Utilization Per Node;1;4; ;139;145;132;125;137;135;140;129;135;132
Max Rx Utilization Per Node;1;5; ;132;131;128;135;131;137;137;132;136;132
Max Rx Utilization Per Node;1;6; ;139;136;133;137;126;129;131;138;128;133
Max Rx Utilization Per Node;2;1; ;146;153;146;154;150;152;147;157;156;154
Max Rx Utilization Per Node;2;2; ;217;218;222;214;219;225;221;219;217;222
Max Rx Utilization Per Node;2;3; ;153;150;156;150;152;152;152;151;151;146
Max Rx Utilization Per Node;2;4; ;198;195;197;201;194;201;200;201;202;199
Max Rx Utilization Per Node;2;5; ;215;217;214;215;230;214;215;213;220;221
Max Rx Utilization Per Node;2;6; ;199;200;205;193;203;200;206;214;204;199
Max Rx Utilization Per Node;3;1; ;174;176;183;176;185;176;176;178;174;176
Max Rx Utilization Per Node;3;2; ;275;277;279;285;272;280;279;281;269;278
Max Rx Utilization Per Node;3;3; ;181;177;180;176;178;171;179;176;175;173
Max Rx Utilization Per Node;3;4; ;246;254;248;248;256;249;253;256;251;247
Max Rx Utilization Per Node;3;5; ;265;266;265;270;262;264;272;274;268;272
Max Rx Utilization Per Node;3;6; ;251;250;258;254;256;246;248;254;252;248
Max Rx Utilization Per Node;4;1; ;202;212;211;206;210;213;211;196;214;215
Max Rx Utilization Per Node;4;2; ;308;320;319;310;314;311;311;308;303;317
Max Rx Utilization Per Node;4;3; ;203;209;209;211;213;202;206;205;205;201
Max Rx Utilization Per Node;4;4; ;263;263;266;266;266;266;265;266;262;264
Max Rx Utilization Per Node;4;5; ;306;308;303;306;308;314;302;303;306;310
Max Rx Utilization Per Node;4;6; ;264;266;265;266;264;262;266;264;265;265
