Metrics;load point;node; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Tx Utilization Per Node;1;5; ;99.35262421273617;99.24610616814955;99.84411676497051;97.79082275317404;99.17643706887934;99.93184044786564;100.87886634009797;100.40649805058483;99.72307307807658;99.58751374587624
Tx Utilization Per Node;1;6; ;98.58662401279616;97.74045786264121;97.35686294111767;98.96626012196342;98.5337198840348;99.45343396980905;98.9516245126462;97.28523442967109;97.85709287213835;98.25922223333001
Tx Utilization Per Node;2;1; ;124.63912826152155;125.7707487753674;124.92850144956513;126.47646705988204;123.3184744576627;123.5596421073678;125.42783165050484;124.68228531440568;124.85375387383785;126.61922423273018
Tx Utilization Per Node;2;2; ;185.66837948615415;183.2523842847146;188.00840747775666;183.89798060581825;186.99763071078675;184.46628011596522;183.54588623412977;184.56413076077177;186.49941017694692;184.12504248725384
Tx Utilization Per Node;2;3; ;123.1891832450265;121.7222233330001;124.80684794561631;125.46750974707588;125.84629611116665;123.82721183644907;124.81709487153854;127.27338798360492;124.01938418474458;126.24342697190843
Tx Utilization Per Node;2;4; ;164.26767969609116;160.2003199040288;162.99296211136658;165.07682695191443;163.56675997200838;159.67645706288113;161.10037988603418;163.1190242927122;163.70870738778368;159.67197840647805
Tx Utilization Per Node;2;5; ;178.88218534439667;181.43961811456563;180.97555733280015;178.16569029291213;182.25868239528143;181.88114565630312;180.7923323003099;180.66789963011098;177.744766570029;179.33788863341
Tx Utilization Per Node;2;6; ;161.88432470258923;160.47269819054284;161.45027491752475;161.57926622013397;162.19150254923522;162.49688093571928;162.79537138858342;164.6217634709587;162.01323602919123;159.71996401079676
Tx Utilization Per Node;3;1; ;149.0263321003699;147.3446066180146;150.54951514545635;149.98364490652804;150.00856742977106;148.03788863340998;150.84388683394982;149.96911926422072;147.6893931820454;149.03200039988005
Tx Utilization Per Node;3;2; ;243.21229631110666;242.6070978706388;244.27555733280016;245.3852144356693;245.90134959512147;244.1602019394182;244.21311606518046;245.73954813555935;245.1928321503549;238.8109367189843
Tx Utilization Per Node;3;3; ;146.2486054183745;152.2070678796361;148.6372688193542;149.54218734379685;146.5963510946716;150.43385984204738;149.87323802859143;150.20646805958214;147.75795261421572;148.47963610916725
Tx Utilization Per Node;3;4; ;216.89319204238728;216.91236629011297;216.6;214.6480955713286;214.60908727381786;209.79063281015695;212.1294911526542;214.33491952414275;212.344866540038;211.9370988703389
Tx Utilization Per Node;3;5; ;232.23607917624713;231.81405578326502;233.1003199040288;233.78091572528243;232.00198940317904;234.75047485754274;230.29956013196042;231.64979506148157;233.37990602819156;236.97287813655905
Tx Utilization Per Node;3;6; ;213.65493351994402;215.32260321903428;213.72706188143556;216.14252724182745;212.60433869839048;216.22326302109366;214.80852744176747;217.77792662201338;212.0555233429971;212.98415475357393
Tx Utilization Per Node;4;1; ;178.85806258122562;176.85675297410776;181.0482855143457;180.08682395281414;174.67643706887932;177.63533939818055;177.2329401179646;177.3555533339998;177.9259122263321;175.1366590022993
Tx Utilization Per Node;4;2; ;280.92175347395784;280.3067279816055;277.392822153354;281.2621713485954;282.1619014295711;282.4980605818254;276.9431370588823;281.1248125562331;279.11322603219037;280.5484854543637
Tx Utilization Per Node;4;3; ;177.58042587223832;175.6964410676797;174.00501849445166;175.37959612116364;175.4180945716285;169.43484954513647;176.51331600519845;175.09427171848446;175.6635909227232;174.01535539338198
Tx Utilization Per Node;4;4; ;237.16409077276816;235.57081875437368;235.93536938918325;235.37944616615016;236.56961911426572;235.81974407677697;233.4407877636709;236.38038588423473;235.9852044386684;235.2489053284015
Tx Utilization Per Node;4;5; ;274.4780065980206;273.359722083375;278.88827351794464;275.4180045986204;275.52848145556334;275.28235529341197;274.99373188043586;277.4485854243727;276.1368189543137;275.9095171448565
Tx Utilization Per Node;4;6; ;236.96890932720183;235.4780365890233;234.36007197840647;235.48046586024194;235.9261721483555;234.2221233629911;234.12362291312607;234.35001499550134;233.7483754873538;237.95774267719685


Rx Utilization Per Node;1;1; ;98.10799760071978;97.48379486154154;96.67859642107368;94.86146156153154;96.57711686494052;98.88928321503549;97.36935919224233;98.0259122263321;97.38383484954514;97.19916025192443
Rx Utilization Per Node;1;2; ;98.29810056982905;98.70690792762171;99.65799260221934;100.28823352994102;98.18385484354694;99.78451464560632;98.18726382085374;97.60915725282415;99.6145656303109;100.75621313605919
Rx Utilization Per Node;1;3; ;98.17175847245827;95.66362091372588;96.39223233030091;97.66773967809657;98.16085174447666;96.7630010996701;97.2739078276517;97.88681395581325;96.96315105468359;95.91075677296811
Rx Utilization Per Node;1;4; ;96.99496151154653;100.01021693491953;97.90464860541837;98.86438068579426;97.94669599120265;98.75805258422473;97.81727481755473;99.0038088573428;99.60215935219435;98.41993401979406
Rx Utilization Per Node;1;5; ;99.35262421273617;99.24610616814955;99.84411676497051;97.79082275317404;99.17643706887934;99.93184044786564;100.87886634009797;100.40649805058483;99.72307307807658;99.58751374587624
Rx Utilization Per Node;1;6; ;98.58662401279616;97.74045786264121;97.35686294111767;98.96626012196342;98.5337198840348;99.45343396980905;98.9516245126462;97.28523442967109;97.85709287213835;98.25922223333001
Rx Utilization Per Node;2;1; ;124.63912826152155;125.7707487753674;124.92850144956513;126.47646705988204;123.3184744576627;123.5596421073678;125.42783165050484;124.68228531440568;124.85375387383785;126.61922423273018
Rx Utilization Per Node;2;2; ;185.66837948615415;183.2523842847146;188.00840747775666;183.89798060581825;186.99763071078675;184.46628011596522;183.54588623412977;184.56413076077177;186.49941017694692;184.12504248725384
Rx Utilization Per Node;2;3; ;123.1891832450265;121.7222233330001;124.80684794561631;125.46750974707588;125.84629611116665;123.82721183644907;124.81709487153854;127.27338798360492;124.01938418474458;126.24342697190843
Rx Utilization Per Node;2;4; ;164.26767969609116;160.2003199040288;162.99296211136658;165.07682695191443;163.56675997200838;159.67645706288113;161.10037988603418;163.1190242927122;163.70870738778368;159.67197840647805
Rx Utilization Per Node;2;5; ;178.88218534439667;181.43961811456563;180.97555733280015;178.16569029291213;182.25868239528143;181.88114565630312;180.7923323003099;180.66789963011098;177.744766570029;179.33788863341
Rx Utilization Per Node;2;6; ;161.88432470258923;160.47269819054284;161.45027491752475;161.57926622013397;162.19150254923522;162.49688093571928;162.79537138858342;164.6217634709587;162.01323602919123;159.71996401079676
Rx Utilization Per Node;3;1; ;149.0263321003699;147.3446066180146;150.54951514545635;149.98364490652804;150.00856742977106;148.03788863340998;150.84388683394982;149.96911926422072;147.6893931820454;149.03200039988005
Rx Utilization Per Node;3;2; ;243.21229631110666;242.6070978706388;244.27555733280016;245.3852144356693;245.90134959512147;244.1602019394182;244.21311606518046;245.73954813555935;245.1928321503549;238.8109367189843
Rx Utilization Per Node;3;3; ;146.2486054183745;152.2070678796361;148.6372688193542;149.54218734379685;146.5963510946716;150.43385984204738;149.87323802859143;150.20646805958214;147.75795261421572;148.47963610916725
Rx Utilization Per Node;3;4; ;216.89319204238728;216.91236629011297;216.6;214.6480955713286;214.60908727381786;209.79063281015695;212.1294911526542;214.33491952414275;212.344866540038;211.9370988703389
Rx Utilization Per Node;3;5; ;232.23607917624713;231.81405578326502;233.1003199040288;233.78091572528243;232.00198940317904;234.75047485754274;230.29956013196042;231.64979506148157;233.37990602819156;236.97287813655905
Rx Utilization Per Node;3;6; ;213.65493351994402;215.32260321903428;213.72706188143556;216.14252724182745;212.60433869839048;216.22326302109366;214.80852744176747;217.77792662201338;212.0555233429971;212.98415475357393
Rx Utilization Per Node;4;1; ;178.85806258122562;176.85675297410776;181.0482855143457;180.08682395281414;174.67643706887932;177.63533939818055;177.2329401179646;177.3555533339998;177.9259122263321;175.1366590022993
Rx Utilization Per Node;4;2; ;280.92175347395784;280.3067279816055;277.392822153354;281.2621713485954;282.1619014295711;282.4980605818254;276.9431370588823;281.1248125562331;279.11322603219037;280.5484854543637
Rx Utilization Per Node;4;3; ;177.58042587223832;175.6964410676797;174.00501849445166;175.37959612116364;175.4180945716285;169.43484954513647;176.51331600519845;175.09427171848446;175.6635909227232;174.01535539338198
Rx Utilization Per Node;4;4; ;237.16409077276816;235.57081875437368;235.93536938918325;235.37944616615016;236.56961911426572;235.81974407677697;233.4407877636709;236.38038588423473;235.9852044386684;235.2489053284015
Rx Utilization Per Node;4;5; ;274.4780065980206;273.359722083375;278.88827351794464;275.4180045986204;275.52848145556334;275.28235529341197;274.99373188043586;277.4485854243727;276.1368189543137;275.9095171448565
Rx Utilization Per Node;4;6; ;236.96890932720183;235.4780365890233;234.36007197840647;235.48046586024194;235.9261721483555;234.2221233629911;234.12362291312607;234.35001499550134;233.7483754873538;237.95774267719685


Max Tx Utilization Per Node;1;1; ;125;129;126;135;122;129;132;126;121;128
Max Tx Utilization Per Node;1;2; ;130;133;137;138;135;131;128;137;134;134
Max Tx Utilization Per Node;1;3; ;135;122;127;129;125;129;131;125;125;122
Max Tx Utilization Per Node;1;4; ;135;130;131;133;129;137;128;133;131;134
Max Tx Utilization Per Node;1;5; ;133;139;130;128;137;138;140;136;133;132
Max Tx Utilization Per Node;1;6; ;134;126;127;136;131;129;131;126;133;134
Max Tx Utilization Per Node;2;1; ;150;155;153;156;151;152;155;148;149;154
Max Tx Utilization Per Node;2;2; ;211;217;225;221;228;213;228;216;218;215
Max Tx Utilization Per Node;2;3; ;150;147;150;156;150;150;152;171;158;148
Max Tx Utilization Per Node;2;4; ;199;196;200;198;204;188;195;206;208;210
Max Tx Utilization Per Node;2;5; ;222;237;226;216;219;215;216;211;208;215
Max Tx Utilization Per Node;2;6; ;206;199;190;197;210;197;202;212;210;208
Max Tx Utilization Per Node;3;1; ;176;170;185;181;179;175;174;179;176;176
Max Tx Utilization Per Node;3;2; ;277;279;278;276;284;276;278;287;273;280
Max Tx Utilization Per Node;3;3; ;171;180;174;176;177;179;175;179;173;175
Max Tx Utilization Per Node;3;4; ;251;254;250;248;246;247;245;248;245;240
Max Tx Utilization Per Node;3;5; ;264;266;276;282;270;290;274;275;272;275
Max Tx Utilization Per Node;3;6; ;250;246;248;246;254;248;241;245;246;249
Max Tx Utilization Per Node;4;1; ;212;218;215;211;204;209;209;203;209;208
Max Tx Utilization Per Node;4;2; ;311;311;310;312;319;313;308;315;321;313
Max Tx Utilization Per Node;4;3; ;201;215;202;203;201;199;208;207;203;203
Max Tx Utilization Per Node;4;4; ;265;266;263;262;266;263;260;266;264;260
Max Tx Utilization Per Node;4;5; ;305;313;321;306;309;308;314;311;312;321
Max Tx Utilization Per Node;4;6; ;265;262;261;264;266;266;266;261;262;266


Max Rx Utilization Per Node;1;1; ;131;127;130;126;128;124;125;124;127;125
Max Rx Utilization Per Node;1;2; ;132;131;140;129;132;144;134;131;132;131
Max Rx Utilization Per Node;1;3; ;124;124;125;127;130;125;124;133;129;130
Max Rx Utilization Per Node;1;4; ;127;127;132;129;135;133;131;126;140;130
Max Rx Utilization Per Node;1;5; ;132;129;131;135;126;133;134;132;132;134
Max Rx Utilization Per Node;1;6; ;130;136;129;128;125;141;135;127;128;139
Max Rx Utilization Per Node;2;1; ;151;151;149;155;155;157;160;168;160;154
Max Rx Utilization Per Node;2;2; ;214;214;218;216;218;215;214;214;221;223
Max Rx Utilization Per Node;2;3; ;151;149;155;159;152;156;151;152;151;150
Max Rx Utilization Per Node;2;4; ;203;197;195;191;198;205;210;193;194;202
Max Rx Utilization Per Node;2;5; ;220;204;231;220;218;208;228;220;220;226
Max Rx Utilization Per Node;2;6; ;198;201;215;206;194;192;200;206;200;199
Max Rx Utilization Per Node;3;1; ;173;175;177;177;175;174;169;173;179;181
Max Rx Utilization Per Node;3;2; ;276;273;271;276;296;276;274;276;283;272
Max Rx Utilization Per Node;3;3; ;175;181;180;182;182;175;176;173;176;175
Max Rx Utilization Per Node;3;4; ;245;248;250;242;243;250;252;242;244;248
Max Rx Utilization Per Node;3;5; ;284;273;266;286;265;275;274;274;264;274
Max Rx Utilization Per Node;3;6; ;241;242;248;248;246;250;245;246;243;253
Max Rx Utilization Per Node;4;1; ;205;214;213;213;202;207;211;206;204;208
Max Rx Utilization Per Node;4;2; ;313;309;310;311;320;314;314;313;313;309
Max Rx Utilization Per Node;4;3; ;207;205;202;203;208;199;195;202;204;208
Max Rx Utilization Per Node;4;4; ;260;265;266;264;264;261;264;261;263;263
Max Rx Utilization Per Node;4;5; ;307;307;307;305;310;312;314;314;301;317
Max Rx Utilization Per Node;4;6; ;265;266;266;262;261;262;263;263;258;265
