Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5
bandwidth blocking probabilities per pair;3;all;6;4; ;0.989342594185655;0.9958206377153901;1.0;1.0;0.9937794837015
bandwidth blocking probabilities per pair;3;all;2;3; ;1.0;0.9876413755632494;0.9980208331957469;0.990088480879512;1.0
bandwidth blocking probabilities per pair;3;all;5;4; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;4;2; ;1.0;1.0;1.0;0.9968485627125053;1.0
bandwidth blocking probabilities per pair;3;all;5;1; ;1.0;0.9887744069137336;1.0;0.9921751692419427;1.0
bandwidth blocking probabilities per pair;3;all;1;3; ;0.9969405032242136;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;1;6; ;1.0;1.0;1.0;0.9980122752495004;1.0
bandwidth blocking probabilities per pair;3;all;4;3; ;0.9810506944119729;1.0;0.9953388627802877;0.9974677484133453;0.9805450034199893
bandwidth blocking probabilities per pair;3;all;5;2; ;1.0;0.9897778906664115;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;4;1; ;0.9987160057448188;1.0;0.9972880328874038;0.9871159035952616;1.0
bandwidth blocking probabilities per pair;3;all;3;1; ;0.972673578456159;0.9716051908016552;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;6;2; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;2;1; ;1.0;1.0;0.9919002497658425;1.0;0.9761307227854362
bandwidth blocking probabilities per pair;3;all;3;6; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;4;5; ;1.0;1.0;0.9718026844724278;1.0;0.9765547759536218
bandwidth blocking probabilities per pair;3;all;5;6; ;0.9721256205405377;1.0;0.9370841537038713;0.9789105023836454;0.9788741811977903
bandwidth blocking probabilities per pair;3;all;1;4; ;1.0;1.0;0.9283858505208039;1.0;0.9982289978771582
bandwidth blocking probabilities per pair;3;all;3;4; ;1.0;1.0;1.0;0.9737032141468522;1.0
bandwidth blocking probabilities per pair;3;all;1;5; ;1.0;0.973593453224183;1.0;1.0;0.9839274394630163
bandwidth blocking probabilities per pair;3;all;2;6; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;6;3; ;1.0;1.0;0.9704133748525453;0.9955234681031784;0.9967893252580727
bandwidth blocking probabilities per pair;3;all;1;2; ;0.9846301447002681;1.0;1.0;0.9784557223444988;1.0
bandwidth blocking probabilities per pair;3;all;6;5; ;1.0;1.0;0.9960987643394911;0.9988885610821144;0.9995930649546678


bandwidth blocking probabilities per bandwidth;1;10.0Gbps;all;all; ;0.9814895034111598;0.9826469694743079;0.9872406063669157;0.9824278292285691;0.9806290390745926
bandwidth blocking probabilities per bandwidth;1;20.0Gbps;all;all; ;0.9855216029074071;0.9885372820333689;0.9877409179455143;0.9810893495965319;0.9886329698501891
bandwidth blocking probabilities per bandwidth;1;40.0Gbps;all;all; ;0.9862611685709558;0.9836563324864068;0.9846587682081608;0.9899160102356396;0.9814998713337415
bandwidth blocking probabilities per bandwidth;1;80.0Gbps;all;all; ;0.9875808569376242;0.9822222230602751;0.9841251674798335;0.988081675385952;0.9827876030174157
bandwidth blocking probabilities per bandwidth;1;160.0Gbps;all;all; ;0.9793176508336835;0.979267757998985;0.9807021665284316;0.9802051063136634;0.9848069586090775
bandwidth blocking probabilities per bandwidth;1;320.0Gbps;all;all; ;0.9818736886710593;0.9892498305457079;0.9793848463883014;0.9791326300692266;0.9845316507386604
bandwidth blocking probabilities per bandwidth;2;10.0Gbps;all;all; ;0.9909699301366733;0.9865384672962336;0.9952529883101808;0.9919803056073038;0.9899364858520429
bandwidth blocking probabilities per bandwidth;2;20.0Gbps;all;all; ;0.9956195332065851;0.9898723997748846;0.9930160051484662;0.992144208957762;0.9849325855961072
bandwidth blocking probabilities per bandwidth;2;40.0Gbps;all;all; ;0.9865166750997869;0.9940577192548053;0.9932507600059363;0.9859546441674367;0.99371622821421
bandwidth blocking probabilities per bandwidth;2;80.0Gbps;all;all; ;0.9905042309817811;0.996698563901224;0.987008778015694;0.9929845140415443;0.9916950598782139
bandwidth blocking probabilities per bandwidth;2;160.0Gbps;all;all; ;0.9924671924842228;0.9893242250312343;0.9929400101899502;0.9889437818295962;0.9877092169193713
bandwidth blocking probabilities per bandwidth;2;320.0Gbps;all;all; ;0.9951740308012236;0.9954181948060237;0.9900505641839695;0.9967081969535975;0.9982928144262019
bandwidth blocking probabilities per bandwidth;3;10.0Gbps;all;all; ;0.9926390216535448;0.9955798574834587;0.9949688330085908;0.9940833571376466;0.9956449951535252
bandwidth blocking probabilities per bandwidth;3;20.0Gbps;all;all; ;0.9975426127438016;0.9940633594667946;0.9960812771295032;0.9898991914444042;0.9938858742679564
bandwidth blocking probabilities per bandwidth;3;40.0Gbps;all;all; ;0.9920523813446768;0.9909541094401769;0.9980154529802353;0.9964851009726627;0.9960717824097304
bandwidth blocking probabilities per bandwidth;3;80.0Gbps;all;all; ;0.9920518461864514;0.9954606589743497;0.9944877598785573;0.9935184929270173;0.9925975120104183
bandwidth blocking probabilities per bandwidth;3;160.0Gbps;all;all; ;0.9931145929899143;0.9962475920709956;0.99254150411472;0.997307376112764;0.9969281887816674
bandwidth blocking probabilities per bandwidth;3;320.0Gbps;all;all; ;0.9973570383086243;0.99476011487357;0.9891907629331795;0.9945495193246761;0.9953586122214875


bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;6;1; ;1.0;1.0;0.9506785236784121;0.976769444553115;0.9542650100104632
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;6; ;0.9962589426482223;1.0;1.0;1.0;0.9712680933365431
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;5; ;0.9863809245080222;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;5; ;0.9847096298333744;1.0;0.9919177833582906;0.9455292762540257;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;5;3; ;0.9568854660672634;0.9068683900174673;1.0;0.9805704588568455;0.9316041281520653
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;2; ;0.9487058597004377;1.0;1.0;0.9743625205955869;0.9561742735085547
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;4; ;0.9654502628826253;0.926783340316437;0.9948596372689167;1.0;0.9840330569195447
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;6;4; ;1.0;0.9549433445203707;1.0;1.0;0.9884335039062637
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;3; ;1.0;0.9798235116296548;0.9866364590413382;0.9055280460423047;0.9787169082270731
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;5;4; ;1.0;0.9936579508440208;0.9772660324853631;0.9888290536107355;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;2; ;0.9484042401059564;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;5;1; ;0.9775958753696513;0.9992622928337304;0.9906398369625884;1.0;0.9897562629733702
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;3; ;0.92394686354799;1.0;0.9426904884060455;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;6; ;1.0;0.959164235359171;1.0;0.968565149036916;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;3; ;1.0;1.0;0.9734476595506935;0.976285718959565;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;5;2; ;0.9798626375081316;1.0;0.989807281158853;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;1; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;1; ;1.0;0.9615420940207048;0.9774631516588141;0.9561520667105602;0.9109918190877251
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;6;2; ;1.0;1.0;1.0;0.9970604901955745;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;1; ;0.987839230269218;0.9952335141666432;0.9868195896296067;0.9926694706162855;0.9068421933030523
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;6; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;5; ;0.9879727568680574;0.8860791234287582;1.0;0.93387382729852;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;5;6; ;1.0;0.9988378439467318;0.9804956892870412;0.9957825548318774;0.9970018668449259
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;4; ;1.0;1.0;0.9500912395891358;0.9896284878054609;0.9340333326744938
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;4; ;0.9372533036978375;0.9846244705038935;0.9805586343794568;0.9740409557298623;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;5; ;1.0;1.0;1.0;0.9893812249667574;0.9684277951667281
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;6; ;1.0;0.9824868179729742;1.0;0.9329877531785262;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;6;3; ;0.9713120081897808;0.9748344539914984;0.9728578054814002;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;2; ;0.9722351951773482;0.998847388284031;0.9928377250778803;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;6;5; ;0.9253920212901365;0.9995274129316757;0.9859826414604983;0.9906543552202282;0.9478188740596778
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;6;1; ;1.0;1.0;1.0;0.9194798440266853;0.9907281215510445
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;4;6; ;0.9787292729942899;1.0;1.0;0.968172830402046;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;3;5; ;0.9979479061776778;1.0;0.9877863126405977;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;2;5; ;0.9901496027859306;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;5;3; ;0.9894576841220334;0.9810158024398345;1.0;1.0;0.9591119375218706
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;3;2; ;0.958886394534211;0.9356135097294586;0.9920130150292843;0.9533749177502224;0.8967644545274153
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;2;4; ;1.0;0.9911469982327196;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;6;4; ;1.0;1.0;1.0;0.9829224396171445;0.9548435134336453
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;2;3; ;1.0;0.9467446899551131;1.0;0.9958823336761305;0.980185772843105
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;5;4; ;1.0;0.9890489671219297;1.0;0.9843936870064076;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;4;2; ;0.904415388075994;1.0;0.9885949387406908;0.8752245212462945;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;5;1; ;1.0;0.964876771674937;0.9722844923156312;0.9665699318224096;0.9945741026845603
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;1;3; ;0.9864408769134908;1.0;1.0;0.9734347850170794;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;1;6; ;1.0;0.9778551586857169;0.9845671599047615;0.979488662767564;0.9946324614132795
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;4;3; ;1.0;1.0;0.9948809996907768;0.9909756397855523;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;5;2; ;1.0;1.0;0.9964138948006516;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;4;1; ;1.0;1.0;0.9883244126547995;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;3;1; ;1.0;0.9581704799775065;1.0;1.0;0.9753058077602877
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;6;2; ;1.0;0.9933375668313006;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;2;1; ;0.8998964953564098;0.9696357609084867;0.9693639394456537;1.0;0.9820834082703502
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;3;6; ;0.9592001075015574;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;4;5; ;1.0;0.9850278727902305;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;5;6; ;1.0;1.0;0.9323389965366748;0.9574131696763362;0.9994195232887464
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;1;4; ;1.0;1.0;0.9961180585282411;0.9899168339417406;0.9631566674026609
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;3;4; ;0.9995042574327685;1.0;0.9904336384032041;0.9746150289280396;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;1;5; ;1.0;1.0;0.9155452208172403;1.0;0.9555081199022041
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;2;6; ;0.9975430586044659;0.984822987530152;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;6;3; ;0.9726262619408563;1.0;0.9688605784189878;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;1;2; ;0.9535986027311821;1.0;1.0;0.9964267861048953;1.0
bandwidth blocking probabilities per pair and bandwidth;1;20.0Gbps;6;5; ;0.9986155419849817;0.9954308826987457;0.9472723806307339;0.910049368061009;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;6;1; ;1.0;1.0;1.0;0.954493256104517;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;4;6; ;0.9652998930344702;1.0;0.980543015223083;1.0;0.9309319140072626
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;3;5; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;2;5; ;1.0;1.0;0.9999197698638156;1.0;0.9603616588670024
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;5;3; ;1.0;0.9665530224690749;1.0;0.9865486060677895;0.9881516839326178
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;3;2; ;0.9867322682737933;0.9317962498655418;0.9004592621467379;0.9871527378805857;0.9599282440188349
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;2;4; ;0.9800507924986044;0.9693812119464542;0.92928953426678;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;6;4; ;0.9931375967300974;1.0;1.0;1.0;0.9081265120479879
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;2;3; ;1.0;0.9888333583210429;0.9901072738508493;1.0;0.9967223671204474
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;5;4; ;1.0;0.9789038580615878;1.0;0.9842377381180474;0.9926939323301057
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;4;2; ;0.9780361031431155;1.0;0.9616831509692894;0.9510617820450844;0.9140552269474912
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;5;1; ;1.0;1.0;0.9904444471664422;0.9860398138336424;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;1;3; ;0.9060847415382625;0.9714210730435521;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;1;6; ;1.0;0.9635875502083208;0.9965662083823227;1.0;0.9943029411278175
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;4;3; ;1.0;1.0;0.9990916894993179;0.9167139612883509;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;5;2; ;1.0;1.0;0.9832043819219698;0.9829917519567599;0.9905214885183902
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;4;1; ;1.0;0.9756669903593777;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;3;1; ;1.0;0.9363737472335765;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;6;2; ;1.0;0.9091944965997847;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;2;1; ;0.990223104063076;0.9518213469410131;0.9666280845793459;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;3;6; ;0.9982220519607566;1.0;1.0;0.9908935021074472;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;4;5; ;1.0;0.9676003128145889;0.9538485112237424;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;5;6; ;1.0;1.0;0.9844301180236309;1.0;0.9165343401224024
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;1;4; ;1.0;1.0;0.9984379559270891;0.9782236579591764;0.9771380881564872
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;3;4; ;0.9527043025051424;1.0;0.942284295589039;0.9961761776042412;0.9967159932661038
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;1;5; ;0.9388337683552852;1.0;1.0;1.0;0.940365329205518
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;2;6; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;6;3; ;0.9708662843889875;0.9991942491969165;0.9675720137266989;1.0;1.0
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;1;2; ;1.0;1.0;1.0;1.0;0.9976521975198817
bandwidth blocking probabilities per pair and bandwidth;1;40.0Gbps;6;5; ;0.8986624414883447;0.9760943758136397;0.9660471833076073;0.9783471984748977;1.0
bandwidth blocking probabilities per pair and bandwidth;1;80.0Gbps;6;1; ;1.0;1.0;1.0;0.9746527872540444;0.9649625639517704
bandwidth blocking probabilities per pair and bandwidth;1;80.0Gbps;4;6; ;0.9737177062527221;1.0;0.9789871407680384;0.9692790631939653;0.851818310148718
bandwidth blocking probabilities per pair and bandwidth;1;80.0Gbps;3;5; ;1.0;1.0;1.0;1.0;0.9036332754793948
bandwidth blocking probabilities per pair and bandwidth;1;80.0Gbps;2;5; ;1.0;1.0;1.0;0.9974500754847055;1.0
bandwidth blocking probabilities per pair and bandwidth;1;80.0Gbps;5;3; ;0.9347864466798984;0.9500875530477713;1.0;0.9584649754197078;0.9979456009781338
bandwidth blocking probabilities per pair and bandwidth;1;80.0Gbps;3;2; ;0.9897992488323312;1.0;0.9661557757706323;0.9376591774822487;1.0
bandwidth blocking probabilities per pair and bandwidth;1;80.0Gbps;2;4; ;0.992374113554919;1.0;1.0;1.0;0.977423969033151
