Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5
blocking probabilities per pair;3;all;3;4; ;0.8077618416295046;0.8125376007700638;0.8142564226269449;0.8131881427707199;0.808911126995473
blocking probabilities per pair;3;all;3;1; ;0.8052487828048925;0.8101068299123755;0.7999274222813596;0.8059576504366551;0.81140875388663
blocking probabilities per pair;3;all;4;1; ;0.8091877018782151;0.8060438237418733;0.8080760095011876;0.8025917403415284;0.8086977472593664
blocking probabilities per pair;3;all;1;2; ;0.8011590003621876;0.8027811366384522;0.8069739952718676;0.8125;0.8133662203429646
blocking probabilities per pair;3;all;4;3; ;0.805213103205354;0.8073993471164309;0.8004107768515163;0.805261893320519;0.805784123910939
blocking probabilities per pair;3;all;1;3; ;0.8;0.8095065749788877;0.8112115732368896;0.8052637790629057;0.8046241375136182
blocking probabilities per pair;3;all;3;2; ;0.8105769230769231;0.8159203980099502;0.81016825164594;0.8017312937270248;0.8091621458710067
blocking probabilities per pair;4;all;1;4; ;0.8555726273490131;0.8561317876754119;0.8555851708262661;0.8565065607319129;0.863960113960114
blocking probabilities per pair;4;all;2;3; ;0.8513368983957219;0.8501605422761327;0.8580637314522014;0.8521236914932018;0.8563925032827981
blocking probabilities per pair;4;all;2;1; ;0.8551177318596829;0.8575405470830307;0.8530335992264926;0.8541491027339516;0.8576580908872325
blocking probabilities per pair;4;all;4;2; ;0.8565808297567954;0.8538362119609917;0.8535444404462037;0.8520958083832335;0.8570235111588494
blocking probabilities per pair;4;all;2;4; ;0.8516980210114831;0.8497607655502393;0.8513002364066193;0.8560814859197124;0.8562107011507889
blocking probabilities per pair;4;all;3;4; ;0.8543677606177607;0.8556492812165855;0.8608757904784632;0.8493117604443371;0.8612590799031477
blocking probabilities per pair;4;all;3;1; ;0.8506431634111482;0.8528211284513806;0.8481350990159154;0.8578779710855182;0.8516792159674913
blocking probabilities per pair;4;all;4;1; ;0.8657222424022278;0.8527955560922594;0.8600335249042146;0.8582629674306393;0.8523710837498476
blocking probabilities per pair;4;all;1;2; ;0.8480199785943632;0.8574827504163692;0.8608549874266554;0.8587033958679648;0.8580775636450154
blocking probabilities per pair;4;all;4;3; ;0.8451109778044391;0.8632415902140673;0.8538675033184506;0.8568162675971603;0.8535701341065604
blocking probabilities per pair;4;all;1;3; ;0.8606297290700513;0.8589105908043189;0.8545497969906855;0.849656153663742;0.849629539657476
blocking probabilities per pair;4;all;3;2; ;0.8635710866443275;0.8527665637615768;0.8493166823751178;0.8601365669884624;0.8487646917726074
blocking probabilities per pair;5;all;1;4; ;0.8866959064327485;0.8867856714987421;0.8812741312741312;0.8892653999757957;0.8892469268409118
blocking probabilities per pair;5;all;2;3; ;0.8842130290061816;0.8788684719535783;0.8869224373441026;0.8846519363269185;0.8860347322720694
blocking probabilities per pair;5;all;2;1; ;0.8806872037914691;0.8822284908321579;0.886233386172418;0.8845232390991854;0.8882189798625346
blocking probabilities per pair;5;all;4;2; ;0.8835916242754052;0.8826318909306461;0.8816532500300372;0.8847583643122676;0.8846985347105453
blocking probabilities per pair;5;all;2;4; ;0.8793616767893295;0.8782958984375;0.8852517557433639;0.8883524441762221;0.8852891768658507
blocking probabilities per pair;5;all;3;4; ;0.8797774552491534;0.8809351651000241;0.8823173681664248;0.8855096289337717;0.8821869488536155
blocking probabilities per pair;5;all;3;1; ;0.8794092518003174;0.8776891467246797;0.8880345987506006;0.8835302628406076;0.879247572815534
blocking probabilities per pair;5;all;4;1; ;0.8847746650426309;0.8839705704981305;0.8825739783936121;0.8837237093690249;0.8746858168761221
blocking probabilities per pair;5;all;1;2; ;0.8824316109422492;0.885552808194984;0.8884943181818182;0.876808100289296;0.8757048296151018
blocking probabilities per pair;5;all;4;3; ;0.8839517844481211;0.8904687311724304;0.8834974777804467;0.8825998321141624;0.8896157963601761
blocking probabilities per pair;5;all;1;3; ;0.8853000117882824;0.8795686039544638;0.8792502703352156;0.892563978754225;0.8809609178917175
blocking probabilities per pair;5;all;3;2; ;0.8838983050847458;0.8905171369746882;0.8753364325911427;0.8877859823265949;0.8855774985038899


blocking probabilities per bandwidth;1;10.0Gbps;all;all; ;0.4704182539920609;0.4701882792892782;0.4702082770895202;0.46892841787403383;0.4694383617802042
blocking probabilities per bandwidth;2;10.0Gbps;all;all; ;0.71676115627281;0.7199308076111628;0.7155612882582916;0.7180210176880543;0.7170911199768025
blocking probabilities per bandwidth;3;10.0Gbps;all;all; ;0.805421403645599;0.8082610912799592;0.8075811660717321;0.8070312265650779;0.8096009438961714
blocking probabilities per bandwidth;4;10.0Gbps;all;all; ;0.8548459669436362;0.8550659427462979;0.8549259581446041;0.8551459339472658;0.8555658877523472
blocking probabilities per bandwidth;5;10.0Gbps;all;all; ;0.8828428872823989;0.8831328553859076;0.8834228234894161;0.8853326134125247;0.8834728179900211


blocking probabilities per pair and bandwidth;1;10.0Gbps;1;4; ;0.4692493946731235;0.48600048274197444;0.47959430089350397;0.4612156815729529;0.4782660616192978
blocking probabilities per pair and bandwidth;1;10.0Gbps;2;3; ;0.47303834808259587;0.4665555820042847;0.4681310767014764;0.47151486438469736;0.47577565632458235
blocking probabilities per pair and bandwidth;1;10.0Gbps;2;1; ;0.46303827751196175;0.47457221490965656;0.4680697534576067;0.47003414576710234;0.4641861592534238
blocking probabilities per pair and bandwidth;1;10.0Gbps;4;2; ;0.47909242100261346;0.46748451643639827;0.4687905604719764;0.4588801926550271;0.4731052822434425
blocking probabilities per pair and bandwidth;1;10.0Gbps;2;4; ;0.4624894970591766;0.4673771462403789;0.46916405685377016;0.47532814778804083;0.46052157192645116
blocking probabilities per pair and bandwidth;1;10.0Gbps;3;4; ;0.4625808814552558;0.4675755342667649;0.4609869757438165;0.46801872074882994;0.4625106331267469
blocking probabilities per pair and bandwidth;1;10.0Gbps;3;1; ;0.4609187109187109;0.46118889707688526;0.4674306393244873;0.4746682750301568;0.45848110553992905
blocking probabilities per pair and bandwidth;1;10.0Gbps;4;1; ;0.4765541104880086;0.47327062745564946;0.474002849002849;0.47559358804387125;0.4747749881572714
blocking probabilities per pair and bandwidth;1;10.0Gbps;1;2; ;0.4807989537510403;0.46892248620110394;0.4631113236876719;0.46756854692595723;0.4840756704980843
blocking probabilities per pair and bandwidth;1;10.0Gbps;4;3; ;0.4689252057735894;0.47583333333333333;0.4782349433512224;0.46846846846846846;0.4763928234183192
blocking probabilities per pair and bandwidth;1;10.0Gbps;1;3; ;0.46996812944349103;0.4689012156261065;0.4664165557303643;0.4620956059874457;0.46730083234244946
blocking probabilities per pair and bandwidth;1;10.0Gbps;3;2; ;0.4779632520715744;0.46435944140862173;0.47868972235752555;0.4737281067556297;0.457252641690682
blocking probabilities per pair and bandwidth;2;10.0Gbps;1;4; ;0.7089839058371367;0.7220203488372093;0.7310311865216872;0.7167481662591687;0.7206525594041849
blocking probabilities per pair and bandwidth;2;10.0Gbps;2;3; ;0.7150973044844675;0.7155224239509439;0.7136468028526533;0.7271965525496769;0.7090016758439072
blocking probabilities per pair and bandwidth;2;10.0Gbps;2;1; ;0.7184853617227196;0.7161828652015513;0.7186860786908916;0.7190798055259101;0.7152357202232514
blocking probabilities per pair and bandwidth;2;10.0Gbps;4;2; ;0.7281530185295876;0.7236433181926847;0.7135583185316755;0.7232945689965232;0.7190595536460198
blocking probabilities per pair and bandwidth;2;10.0Gbps;2;4; ;0.7152578796561605;0.7195077813970322;0.7172396916676863;0.7083532219570405;0.7171899434620473
blocking probabilities per pair and bandwidth;2;10.0Gbps;3;4; ;0.7133365547233631;0.7180813543381143;0.7033033033033033;0.7273394495412844;0.7123818754543252
blocking probabilities per pair and bandwidth;2;10.0Gbps;3;1; ;0.7219477769936485;0.7246082067232923;0.7085346215780999;0.714115969581749;0.7168523176428315
blocking probabilities per pair and bandwidth;2;10.0Gbps;4;1; ;0.7174963750604156;0.7228554289142172;0.7096315602416775;0.7125422909618173;0.7184863822607858
blocking probabilities per pair and bandwidth;2;10.0Gbps;1;2; ;0.7106741573033708;0.7208820662768031;0.7225638599810785;0.71611071682044;0.7265223112812538
blocking probabilities per pair and bandwidth;2;10.0Gbps;4;3; ;0.7238320520402128;0.7177716938459707;0.712590799031477;0.7152485256950295;0.7149255538070451
blocking probabilities per pair and bandwidth;2;10.0Gbps;1;3; ;0.7120918984280532;0.7134734239802225;0.7157246119208437;0.7159104371519962;0.7108724508265959
blocking probabilities per pair and bandwidth;2;10.0Gbps;3;2; ;0.7153864390706496;0.7245373134328358;0.7198673928486857;0.7205525933107125;0.723812975715839
blocking probabilities per pair and bandwidth;3;10.0Gbps;1;4; ;0.8110831234256927;0.8128501609250208;0.806036556036556;0.8077881989789861;0.812862040430311
blocking probabilities per pair and bandwidth;3;10.0Gbps;2;3; ;0.7964194992137413;0.8085867620751341;0.8099655131406825;0.8009956145549366;0.8065813528336381
blocking probabilities per pair and bandwidth;3;10.0Gbps;2;1; ;0.8075998075998077;0.8153052853627095;0.8065486938726375;0.8171687484692628;0.8110189573459715
blocking probabilities per pair and bandwidth;3;10.0Gbps;4;2; ;0.812687372586641;0.7976015663240333;0.8106536955748013;0.8101158860453888;0.8099878197320342
blocking probabilities per pair and bandwidth;3;10.0Gbps;2;4; ;0.7979306147291539;0.7999278152069298;0.8066682657711681;0.8021162734127949;0.8125451480857212
blocking probabilities per pair and bandwidth;3;10.0Gbps;3;4; ;0.8077618416295046;0.8125376007700638;0.8142564226269449;0.8131881427707199;0.808911126995473
blocking probabilities per pair and bandwidth;3;10.0Gbps;3;1; ;0.8052487828048925;0.8101068299123755;0.7999274222813596;0.8059576504366551;0.81140875388663
blocking probabilities per pair and bandwidth;3;10.0Gbps;4;1; ;0.8091877018782151;0.8060438237418733;0.8080760095011876;0.8025917403415284;0.8086977472593664
blocking probabilities per pair and bandwidth;3;10.0Gbps;1;2; ;0.8011590003621876;0.8027811366384522;0.8069739952718676;0.8125;0.8133662203429646
blocking probabilities per pair and bandwidth;3;10.0Gbps;4;3; ;0.805213103205354;0.8073993471164309;0.8004107768515163;0.805261893320519;0.805784123910939
blocking probabilities per pair and bandwidth;3;10.0Gbps;1;3; ;0.8;0.8095065749788877;0.8112115732368896;0.8052637790629057;0.8046241375136182
blocking probabilities per pair and bandwidth;3;10.0Gbps;3;2; ;0.8105769230769231;0.8159203980099502;0.81016825164594;0.8017312937270248;0.8091621458710067
blocking probabilities per pair and bandwidth;4;10.0Gbps;1;4; ;0.8555726273490131;0.8561317876754119;0.8555851708262661;0.8565065607319129;0.863960113960114
blocking probabilities per pair and bandwidth;4;10.0Gbps;2;3; ;0.8513368983957219;0.8501605422761327;0.8580637314522014;0.8521236914932018;0.8563925032827981
blocking probabilities per pair and bandwidth;4;10.0Gbps;2;1; ;0.8551177318596829;0.8575405470830307;0.8530335992264926;0.8541491027339516;0.8576580908872325
blocking probabilities per pair and bandwidth;4;10.0Gbps;4;2; ;0.8565808297567954;0.8538362119609917;0.8535444404462037;0.8520958083832335;0.8570235111588494
blocking probabilities per pair and bandwidth;4;10.0Gbps;2;4; ;0.8516980210114831;0.8497607655502393;0.8513002364066193;0.8560814859197124;0.8562107011507889
blocking probabilities per pair and bandwidth;4;10.0Gbps;3;4; ;0.8543677606177607;0.8556492812165855;0.8608757904784632;0.8493117604443371;0.8612590799031477
blocking probabilities per pair and bandwidth;4;10.0Gbps;3;1; ;0.8506431634111482;0.8528211284513806;0.8481350990159154;0.8578779710855182;0.8516792159674913
blocking probabilities per pair and bandwidth;4;10.0Gbps;4;1; ;0.8657222424022278;0.8527955560922594;0.8600335249042146;0.8582629674306393;0.8523710837498476
blocking probabilities per pair and bandwidth;4;10.0Gbps;1;2; ;0.8480199785943632;0.8574827504163692;0.8608549874266554;0.8587033958679648;0.8580775636450154
blocking probabilities per pair and bandwidth;4;10.0Gbps;4;3; ;0.8451109778044391;0.8632415902140673;0.8538675033184506;0.8568162675971603;0.8535701341065604
blocking probabilities per pair and bandwidth;4;10.0Gbps;1;3; ;0.8606297290700513;0.8589105908043189;0.8545497969906855;0.849656153663742;0.849629539657476
blocking probabilities per pair and bandwidth;4;10.0Gbps;3;2; ;0.8635710866443275;0.8527665637615768;0.8493166823751178;0.8601365669884624;0.8487646917726074
blocking probabilities per pair and bandwidth;5;10.0Gbps;1;4; ;0.8866959064327485;0.8867856714987421;0.8812741312741312;0.8892653999757957;0.8892469268409118
blocking probabilities per pair and bandwidth;5;10.0Gbps;2;3; ;0.8842130290061816;0.8788684719535783;0.8869224373441026;0.8846519363269185;0.8860347322720694
blocking probabilities per pair and bandwidth;5;10.0Gbps;2;1; ;0.8806872037914691;0.8822284908321579;0.886233386172418;0.8845232390991854;0.8882189798625346
blocking probabilities per pair and bandwidth;5;10.0Gbps;4;2; ;0.8835916242754052;0.8826318909306461;0.8816532500300372;0.8847583643122676;0.8846985347105453
blocking probabilities per pair and bandwidth;5;10.0Gbps;2;4; ;0.8793616767893295;0.8782958984375;0.8852517557433639;0.8883524441762221;0.8852891768658507
blocking probabilities per pair and bandwidth;5;10.0Gbps;3;4; ;0.8797774552491534;0.8809351651000241;0.8823173681664248;0.8855096289337717;0.8821869488536155
blocking probabilities per pair and bandwidth;5;10.0Gbps;3;1; ;0.8794092518003174;0.8776891467246797;0.8880345987506006;0.8835302628406076;0.879247572815534
blocking probabilities per pair and bandwidth;5;10.0Gbps;4;1; ;0.8847746650426309;0.8839705704981305;0.8825739783936121;0.8837237093690249;0.8746858168761221
blocking probabilities per pair and bandwidth;5;10.0Gbps;1;2; ;0.8824316109422492;0.885552808194984;0.8884943181818182;0.876808100289296;0.8757048296151018
blocking probabilities per pair and bandwidth;5;10.0Gbps;4;3; ;0.8839517844481211;0.8904687311724304;0.8834974777804467;0.8825998321141624;0.8896157963601761
blocking probabilities per pair and bandwidth;5;10.0Gbps;1;3; ;0.8853000117882824;0.8795686039544638;0.8792502703352156;0.892563978754225;0.8809609178917175
blocking probabilities per pair and bandwidth;5;10.0Gbps;3;2; ;0.8838983050847458;0.8905171369746882;0.8753364325911427;0.8877859823265949;0.8855774985038899


